dsample,time_ndm,time_kndm,RMSE_rand,MAE_rand,R2_rand,RMSE_AOA_surf_rand,MAE_AOA_surf_rand,R2_AOA_surf_rand,in_AOA_rand,RMSE_surf,MAE_surf,R2_surf,RMSE_spatial,MAE_spatial,R2_spatial,RMSE_AOA_surf_spatial,MAE_AOA_surf_spatial,R2_AOA_surf_spatial,in_AOA_spatial,RMSE_kndm,MAE_kndm,R2_kndm,RMSE_AOA_surf_kndm,MAE_AOA_surf_kndm,R2_AOA_surf_kndm,in_AOA_kndm,RMSE_nndm,MAE_nndm,R2_nndm,RMSE_AOA_surf_nndm,MAE_AOA_surf_nndm,R2_AOA_surf_nndm,in_AOA_nndm,time_kndm_mod,time_ndm_mod
sregular,0.34600000000000364,0.03999999999996362,0.10045079368980961,0.07576125845804367,0.8291293331183006,0.08949942549821842,0.0672379788139648,0.8586789943738481,94.89748270153245,0.09341242853064746,0.07041525783537805,0.8618423773129439,0.1319644843003893,0.10478161823135874,0.6950629214616183,0.09181713129654069,0.06914642906774386,0.859338061423306,98.22982552956658,0.09908584435933836,0.07395893157944664,0.842494003045662,0.08924951795101595,0.0670223105687691,0.8582488662301319,94.4729804304453,0.09993646266754044,0.0748654318928847,0.8376256565751703,0.08947484264460541,0.06715599699923668,0.8575250080937655,94.72343677038673,0.9840000000000373,9.48700000000008
wregular,0.3849999999999909,0.04499999999995907,0.09296466589168588,0.07066432920548134,0.8728594409594893,0.08968606665654909,0.07040312697193507,0.886768216325962,96.20919471919174,0.09248521232468163,0.07285385190382912,0.8911754784874336,0.14201275178948003,0.11069360410609902,0.6504512922467757,0.09126356137614389,0.07181646418163254,0.8889952604326026,98.78167848197987,0.09837487114559658,0.07370075360915003,0.8371028628289812,0.0896447249673324,0.07046611491953375,0.8884993672394992,96.12004924226345,0.09422571660372074,0.06891069051072311,0.8503053102072933,0.08917834370837154,0.07004880087305285,0.887999661562412,95.16067410960649,0.9939999999999145,9.798000000000002
random,0.33999999999991815,0.03899999999998727,0.09534201640161806,0.07128778589326888,0.8648012290856553,0.07594611224856379,0.05980856738877942,0.9057996249145309,93.05514284501422,0.08442086388745014,0.06533719898568256,0.9052807076623985,0.14135971415427875,0.11074824116829782,0.7028056706082445,0.07911135400044712,0.062372022598512565,0.9088766461779206,98.29774589294053,0.10058717693049794,0.07725249002071718,0.8560289678828691,0.07552439962653792,0.059616608294068174,0.9068527433037685,92.79619645965106,0.09529985171268839,0.07280269611691435,0.8685464618791751,0.0758413326229843,0.05977460568957305,0.9052624474990392,92.67733582374666,0.95799999999997,9.593000000000075
wclust,0.6169999999999618,0.2759999999999536,0.07787787486661335,0.056535261524493494,0.891524222635865,0.11102224649001925,0.07750217877507815,0.6737928809828284,73.9313155325381,0.16670353236563534,0.11425584361909488,0.5353678609136034,0.10775818028405416,0.07638478133567918,0.7948950186351168,0.13681547788731713,0.09327620329274565,0.6093522960968908,89.38319820011037,0.10566386179740449,0.0734301125662153,0.7918456407579242,0.12357820235095704,0.08471429925388636,0.638629970793094,82.15816954620708,0.10091711130221738,0.07583002446824065,0.8042170086775771,0.12310479974734762,0.08404074144124511,0.6365914516226489,81.39831048096107,1.0499999999999545,9.524999999999977
sclust,0.59699999999998,0.2759999999999536,0.07153024834281864,0.04795238210968673,0.8899985233389243,0.0837507510251201,0.06432377968995431,0.8331502655901181,57.87239461731121,0.12434418065002124,0.09487000269842158,0.7884001288845605,0.13115118023825453,0.09744697708842656,0.6249387182727526,0.10953981514173418,0.08450227412874992,0.8229992436246589,92.10001273506813,0.1310780476571719,0.09161313385988275,0.5876467410438004,0.1062405591545808,0.08176038897527459,0.8261427990258081,88.48325338540562,0.11531461998725305,0.08453832480084152,0.6920790848458701,0.10817465522598513,0.08330585576761075,0.8248658061856354,90.23644776499555,0.9430000000000973,8.669999999999959
sregular,0.3450000000000273,0.04000000000007731,0.09936724943288852,0.0733994454719939,0.8261790277067435,0.08237907655922377,0.06384944402842728,0.8953794491542493,95.92477819756336,0.08563705716888552,0.06660784350641193,0.9008068303041807,0.13270431793667786,0.10585768668528621,0.6952802486378327,0.08504711474153347,0.06614027500250308,0.8997357327122503,99.47361718385194,0.10759985453052259,0.07847677126989613,0.7870008525377308,0.08404404751978782,0.06531130506996531,0.8982150326380289,98.47179182408627,0.10032619253444745,0.07503878639555535,0.8110932308246955,0.08202954656572882,0.0636891942499106,0.8991435885095941,95.86959290232203,0.9750000000000227,9.240000000000009
wregular,0.3630000000000564,0.04000000000007731,0.0990025737079553,0.07306098601404266,0.8321002718429755,0.0896432556643201,0.06726643674101833,0.8721130836193318,98.05153457570998,0.09025779674553096,0.06803267404342321,0.8763179322256647,0.12904660606126292,0.10010353758610785,0.7096580316270781,0.09008698487205583,0.06789464379720338,0.8759082410817358,99.81746402343252,0.10852729080836478,0.07994690690422741,0.7917011293397461,0.08914747476288248,0.06693795370305877,0.8739561161927459,97.94965403064907,0.09956830624279062,0.07391344293427654,0.8281286615763865,0.08892889776674039,0.06666834274397096,0.8728795870090302,97.14734473829435,1.0170000000000528,9.724000000000046
random,0.35799999999994725,0.04000000000007731,0.09879205316128245,0.0750192310029796,0.8287946938836978,0.0894568777080068,0.06746577941828782,0.8362437369546503,91.31043851084604,0.10133562794073094,0.07549460390855982,0.8255597515539184,0.12888808255521306,0.10386599446454087,0.7482315346771031,0.09458614458477776,0.07133256347737901,0.8355823371749359,97.41902619179012,0.10051627012351422,0.07406767351913889,0.8198468195124319,0.08862408550493041,0.06673993407954812,0.8370858477416441,90.23220274228467,0.10074815695688698,0.0772780749781523,0.8568733112484654,0.0899342037735078,0.06776475974908944,0.8390947032678129,91.95992698560937,1.0289999999999964,10.448999999999955
wclust,0.44000000000005457,0.2739999999998872,0.08848549299023349,0.06598220443674672,0.8852697043093314,0.08113223824335586,0.06340938639807484,0.8659196764484389,85.9065245999066,0.09343461014959703,0.07308566629082944,0.8748078205999155,0.19826014116474427,0.16227795272508014,0.3753358348749674,0.08956452243725785,0.07006739604939974,0.8665878304743786,97.22800016980091,0.11854735877914788,0.09542428268432615,0.7896204693363242,0.08715509547635654,0.06831233437727519,0.8612060858278879,94.76164197478457,0.12107508806107826,0.09228572885709505,0.7759095819986904,0.08566569514915279,0.06723697110885825,0.8588830735063964,92.87260686844675,1.0109999999999673,9.567000000000007
sclust,0.637000000000171,0.2760000000000673,0.07509208200301777,0.055532789158655026,0.9066042983853984,0.0918539945120203,0.07017434606111182,0.8481610952985666,57.61769325465891,0.13840241434480297,0.10516381751114587,0.757962755285787,0.15435328668093748,0.11560504075031774,0.5428460159803654,0.11635206374354706,0.09040753012921239,0.7617054044144703,89.61242942649743,0.1594751557892053,0.11633431665082028,0.6476012239705988,0.11791514647520336,0.09139487079135966,0.7543248081209247,89.064821496795,0.1433464639020876,0.10227525588193544,0.6179862717521051,0.1169726448284339,0.09065085040476972,0.7601361996566232,89.32376788215817,1.009999999999991,9.135999999999967
sregular,0.3590000000000373,0.03999999999996362,0.10163527879338942,0.07481413162065048,0.804786333855816,0.09086533347380053,0.06933198153787702,0.8691525974408093,99.36324659336927,0.09119884427538545,0.06961358639797251,0.8703907613286651,0.12520511882643645,0.09734868934309177,0.7382862182573318,0.09096609863931235,0.06943174953164738,0.8698371213165915,99.70709343294986,0.10278560596973153,0.0787933783711552,0.8282016523859421,0.09076517238071305,0.06923728515243584,0.8686427592877735,99.26561107101924,0.10251810491610157,0.07590187353482808,0.8037833361761924,0.0906427721129168,0.06915799286790926,0.8691265970647809,99.2995712527062,1.0170000000000528,10.276000000000067
wregular,1.7519999999999527,0.16200000000003456,0.09859540501458157,0.07567953828452974,0.8323625060827944,0.09156374574654948,0.07167895858479986,0.8765584068023146,98.61612259625589,0.09294658696581116,0.0728679693401667,0.8799125233511806,0.12108702130967162,0.09471265518103285,0.7403285802902129,0.09229468157012036,0.0723685668722139,0.879402002219019,99.55002759264761,0.1007202418633608,0.07587313333731037,0.8141619945937972,0.09136005333084321,0.07146486104507152,0.8753882214281189,98.1364350299274,0.09710765941846254,0.07379175156101947,0.8297885923851388,0.091084350699919,0.07119075564028272,0.8739486567541085,97.68221759986416,0.9600000000000364,9.721000000000004
random,0.35599999999999454,0.28700000000003456,0.10245920361526495,0.07092284805439411,0.7808868240889829,0.09067295305441518,0.06657385574523501,0.8394748562994836,90.27465296939339,0.1007180852638381,0.07488718943545541,0.8560569381348128,0.14625148884076672,0.11350311347751567,0.5260183077677552,0.09756630836969185,0.07223818665069044,0.849809103591424,97.37657596468141,0.10107314236831158,0.07130149363469332,0.8014548835442661,0.09192708228362519,0.06778696014356513,0.8405483770064786,91.90898671307892,0.09952712774548428,0.07009310945555568,0.795731997110485,0.09085327335175448,0.0667631847454347,0.8395309715593545,90.64821496795008,0.9560000000000173,9.477999999999952
wclust,0.4150000000000773,0.27499999999997726,0.0806175433158067,0.05732648242041779,0.8474977650337623,0.09283223201121533,0.0682822411570392,0.8143580035174113,82.54446661289639,0.11996245390818297,0.08591657547909072,0.7543658338377164,0.1307614946594739,0.10425717661019415,0.6045491040904781,0.11511839910509926,0.08229324178826594,0.7578698063924976,97.79683321305768,0.10503803060663985,0.07775209867731668,0.7674683728271194,0.10094390970425623,0.07321023429538477,0.8005945758889826,88.11818143227066,0.09489175691822396,0.06973557932322223,0.8029624328997386,0.09947017531361786,0.07225519395329726,0.8131530327916381,88.58513393046653,1.0459999999999354,10.145000000000095
sclust,0.5979999999999563,0.27899999999999636,0.06766024068539238,0.05015885196310545,0.9205451225715158,0.0989148371814335,0.07288386875108217,0.772973221253851,67.11380905887846,0.129189451907861,0.09752108956482765,0.7148628923385882,0.15910531860983107,0.13002670699268423,0.5374497883934554,0.1287743022396449,0.09672870940875922,0.7085740851088511,97.64401239546632,0.14384304210559465,0.11461126072711388,0.6512125408272064,0.12712340656966595,0.09501837546728384,0.7020991404535218,94.03998811393642,0.13670111764360227,0.09731174306261664,0.6327590869209838,0.1254917315651567,0.09356823548082568,0.7049555920650914,92.40565437025087,1.004000000000019,9.165000000000077
sregular,0.35400000000004184,0.03999999999996362,0.0926051889291922,0.07114195063620461,0.8466005016500481,0.0872195429910528,0.06449482728371352,0.8805895128094564,96.04788385617863,0.09107141340935627,0.0671150959666742,0.8750164667848408,0.12250154791112947,0.09747618309553502,0.7408580272946137,0.09064931682595834,0.06673079166951208,0.8744041447191112,99.55002759264761,0.09959552573428797,0.07689910700389802,0.8095135132874055,0.08709212595651399,0.06448218542052059,0.8836939673476999,96.99452392070297,0.09462255528789973,0.07214995468812366,0.8382126021768854,0.08583086583730307,0.06373276177942652,0.883247467859727,94.40930508978222,1.0529999999999973,10.284999999999968
wregular,0.35599999999999454,0.03899999999998727,0.10387183419845905,0.07463949430342762,0.7732952183064964,0.08608553172463061,0.0663459206666134,0.9008134081573717,94.02725304580379,0.09189977596596036,0.07092888116670501,0.9077666648723771,0.1339328179637988,0.10366324056071541,0.6287841107252167,0.08951820920117798,0.06929115180641625,0.9061149165840139,98.84959884535382,0.10309180245497836,0.07698825747345885,0.8076309282683709,0.08495799866673419,0.06540682852550243,0.9027817374974788,91.99388716729634,0.10392269294113214,0.0760512668674998,0.7731618537765113,0.08540351260109967,0.06570214301403614,0.8997585542464279,92.28679373434649,0.9979999999999336,10.009999999999991
random,0.34799999999995634,0.04099999999993997,0.09335252509478904,0.06963519510463423,0.8604288837729028,0.08650255297273234,0.0643675277379674,0.8824731817564001,98.06002462113173,0.08718453103370792,0.06513672261156521,0.88379887572945,0.13692369465214677,0.10247130841900207,0.6762826232791302,0.08682160693210238,0.0648046558757817,0.8840520889501413,99.54153754722587,0.10230284354576552,0.074350103444211807,0.8293727084508039,0.0866627010527304,0.0645429273318268,0.8822619740728067,98.84959884535382,0.09845206665774112,0.07225879780447887,0.8381441056913294,0.08651041271295187,0.06439305672274354,0.8824791906164837,98.54395721017107,1.0160000000000764,10.02699999999993
wclust,0.6639999999999873,0.3210000000000264,0.08654402327714104,0.06152918384843506,0.8474702678421269,0.08896027565483473,0.06574205098246057,0.8584032154667187,88.95869592902322,0.11282684716196083,0.07930966233231024,0.7932977423974181,0.14026326886312163,0.10580820208444884,0.6361003815356943,0.10666407184935853,0.07514966824352545,0.8100219377707668,97.29592053317485,0.0996376157387177,0.07347703165187189,0.7997624313025797,0.10323734150795481,0.07318358639699046,0.8186913058967347,96.01392367449166,0.10884462538282905,0.07650057447150972,0.742311674449927,0.10454249728607573,0.07389764224855956,0.815139860366144,96.49361124082014,1.0070000000000618,9.608000000000175
sclust,0.5800000000001546,0.27099999999995816,0.07066685694243163,0.04889577140349894,0.9231336002697994,0.09216433162772822,0.07077758569512435,0.7980024621517106,70.31880120558644,0.1129709944771471,0.08745678386624357,0.7846865898562267,0.17530964928984105,0.13667601688500494,0.4883423518557947,0.1096489434509465,0.08395071749949023,0.768362735643362,95.69130194846542,0.14026359734847926,0.10200896527230742,0.6669219896415811,0.10898693850313021,0.08300843608548802,0.7633978748615092,91.82833128157236,0.12444842391157684,0.08747209658537058,0.743259662255851,0.10698293415778387,0.08128862596587065,0.761286814623482,88.79314004329923,0.9329999999999927,8.598999999999933
sregular,0.3509999999999991,0.03899999999998727,0.09810060738684548,0.07661677741207804,0.8499595610919323,0.0752577782717452,0.058720042970680106,0.9112596997931887,95.54272615358492,0.08068321849054028,0.06220787875422691,0.9105189627223527,0.15536279782801538,0.11583538942176848,0.6715123491292871,0.07710122827837326,0.05998628883211248,0.9114652634990464,98.22558050685572,0.1053091621649572,0.07887627951661436,0.8302989923303915,0.07591913612945074,0.059189601648228965,0.9110849817046606,96.48087617268753,0.09741106404926965,0.07565967778888998,0.8526376181625663,0.07491486561398808,0.058487515245087655,0.9117316304760629,94.93144288321943,1.0199999999999818,9.988999999999919
wregular,0.375,0.03899999999998727,0.0858549169308302,0.06284168155492256,0.8685132590269595,0.0888938096145847,0.06611529847977372,0.8538085943444584,97.42751623721186,0.09192593114463264,0.06799893460618721,0.851559858061,0.15426487072975137,0.11425982444749355,0.5311028615075547,0.09151725262512764,0.06753992393714693,0.8486995790704812,99.22316084391052,0.08742787817638262,0.06509870870964765,0.8629217509635079,0.08953046878854173,0.06629388610756629,0.8514814147366189,96.92235853461816,0.08463644930327115,0.06449895642325883,0.8885618441330115,0.09087372484561902,0.06715859356682347,0.8463475780601858,97.97087914420342,1.08299999999997,10.729000000000042
random,0.34399999999993724,0.038000000000010914,0.0949735345674189,0.07359177568542849,0.8575614445765103,0.08542961576423896,0.0660904929151385,0.8694246605223224,93.46266502525789,0.08816807801448522,0.0685274314701131,0.8736891250577807,0.16789100528029957,0.13861657561620214,0.48195521110449785,0.08766009010286462,0.06818379148181412,0.8739492106649224,99.74954366005858,0.0995243351348612,0.07554065328200389,0.8379189547346363,0.08512682400647598,0.0660382461390879,0.8719943710709805,94.98662817846075,0.09901700609109686,0.07427075787943749,0.838846778394909,0.0850927824561558,0.06601654500995195,0.8723761568680778,95.18189922316085,0.988999999999919,9.668999999999983
wclust,0.3710000000000946,0.2740000000001146,0.09054872530550324,0.06938892679241797,0.8541144736476475,0.09246717783010944,0.06989838902499712,0.8314366465352191,91.62032516873965,0.12269776028045395,0.08760377447784076,0.788381817682647,0.14964961615810057,0.11133580523336926,0.586628350623118,0.10549434435397873,0.07749502060710134,0.8083908272506564,95.6361166532241,0.09588310505560058,0.0714795765953511,0.8366085352560156,0.09481788008135261,0.07125874900216528,0.8258621181763872,91.99813219000723,0.09932360379589814,0.07522405315396687,0.8220021300939883,0.09563406372898732,0.07166389515510002,0.8245873568792873,92.57545527868574,1.0260000000000673,10.001999999999953
sclust,0.5519999999999072,0.27800000000002,0.08061240408405432,0.05207061470744354,0.8701595350572919,0.08834152089340555,0.0649638627661264,0.8406116516436922,76.66511015833935,0.10244074961685641,0.07681467164533763,0.8173207381016554,0.1632890764484063,0.12770093258956444,0.454103636808707,0.10217757094716133,0.07665025426488689,0.8173908779531402,99.8217090461434,0.13505154009167025,0.10239889267840578,0.6221258959839024,0.0965321948939027,0.07224578749837483,0.8241860633586003,95.12671392791951,0.1288323346692858,0.09209047341448255,0.6484337372118306,0.10049886724513621,0.07519138121339099,0.8136490048420133,97.52515175956191,0.9649999999999181,8.845000000000027
sregular,0.3530000000000655,0.03999999999996362,0.09732200174765555,0.07212256706771106,0.8285738596216699,0.08354364162690547,0.06436859734493644,0.8879080152949348,95.8441227660568,0.08762889552849004,0.06737471562480349,0.8909513488053964,0.13298571914894153,0.09469949044490211,0.6437896652148843,0.08655264329719335,0.06653884287198922,0.8901191431452318,99.146750435114825,0.10194497813365268,0.07503527131904027,0.8157396602950985,0.0838424871921992,0.06460478598873043,0.8884866430770028,96.2473999235896,0.09591714752081741,0.07088469372824859,0.8393634708497849,0.08441274222978563,0.06504960624113147,0.8895145000777386,97.2746954196205,1.0470000000000255,10.54200000000003
wregular,0.4089999999999918,0.06799999999998363,0.09959064015544723,0.07318774979456205,0.8099208887949045,0.0921240116859266,0.0698149707691917,0.8505469795071804,96.48512119539839,0.09602946477309013,0.07304170553996911,0.8578209831561083,0.13548446746656415,0.1015651536966464,0.6505859254384173,0.09368084073443438,0.07120851046110394,0.8541045058833473,98.5099970284841,0.10117540368949857,0.07508868504255407,0.8069012915388206,0.09229316541647833,0.07000080761667586,0.8513985372397801,96.63794201298977,0.09794934896300808,0.07371559812830958,0.8125430882149397,0.09312047319797252,0.07074895491089576,0.8535198309883143,98.01332937131214,0.9790000000000418,9.477999999999838
random,0.33799999999996544,0.03999999999996362,0.09571080914793255,0.07276824150244161,0.8384401519146124,0.11060492112850939,0.080965050964529,0.7907985047832791,97.82230334932291,0.11171338383136525,0.08234853683342361,0.7989114451879146,0.11851592609789628,0.09478295704291977,0.7432980349651338,0.11123464957278587,0.08184347726172818,0.7967780685366271,99.3292864116823,0.09713123704906403,0.07320406928495,0.8305106927173476,0.11038486454050216,0.08055425501522127,0.787270652717665,96.42144585473532,0.09506767986435098,0.07218162073599756,0.8386423323227569,0.11083001047516247,0.08113499143641949,0.7900125659225155,97.50817166871842,0.9629999999999654,9.548000000000002
wclust,0.4600000000000364,0.2699999999999818,0.08013548315252732,0.05632132808706413,0.8871602217620578,0.09802441774679978,0.07810711072455996,0.7771774223005902,76.78821581695462,0.13216114318408895,0.10205193080533718,0.772119209669967,0.14402391915965926,0.11288238026991489,0.5369406076220467,0.10543628038360509,0.08422126523457119,0.7834235622151497,86.25461646219807,0.09663240162025638,0.06795775857610008,0.8095091013789373,0.10531618008581767,0.0841079141053891,0.779743914976976,84.78159358152566,0.11769601963772706,0.07631603896783044,0.6874187323166684,0.11159615465783114,0.08809701437896936,0.7752244776775296,90.01570658403023,0.8899999999998727,8.406999999999925
sclust,0.5909999999998945,0.2599999999999909,0.06490886102802179,0.049976676505257694,0.8562921613028756,0.07444683152646295,0.05513628470070579,0.8196572194195637,60.21989217642314,0.16071908362827564,0.11356019522736185,0.5741326814014946,0.12422351514635181,0.09859456329390405,0.4412658246457673,0.11669916257268875,0.08115519940200244,0.6783300579845969,77.43770429171796,0.10983208808841813,0.08356510627592602,0.5517817064228736,0.12368240234366094,0.08711827681039572,0.6852951942770802,86.13575582629367,0.10622105388320835,0.08122978834114969,0.5970811486282157,0.12985772214552205,0.09189838831837167,0.6616646624151065,89.48083372246042,0.9090000000001055,8.349999999999909
sregular,0.5640000000000782,0.09000000000003183,0.09073898472562289,0.07010747377517888,0.8517961975656767,0.0814890808050404,0.06197578006898863,0.899783686783886,97.98361421233604,0.08500898858339156,0.06433754876449145,0.9005905673309045,0.12361834517081191,0.09348334248370119,0.6868295617144485,0.08177940014993408,0.062248183713059055,0.9008084116911779,98.53122214203846,0.09060634229176424,0.07140410052269403,0.8568334569788049,0.08185553362660716,0.062249955779233854,0.9000097645104387,98.28925584751879,0.09040715196778729,0.07126672194677437,0.8588318619938926,0.08085131764284807,0.061496453484985926,0.8999376543470083,97.55062189582713,1.0289999999999964,10.243000000000166
wregular,0.34199999999987085,0.038000000000010914,0.09376698460702533,0.07186688399910747,0.8438128119121115,0.08696753390100163,0.0659277202497628,0.8596179564712336,91.93021182663327,0.09150851556916621,0.06987186989849316,0.8679147297833856,0.12709540720179677,0.1029868098128192,0.7603811891218536,0.09114931720214754,0.0694829263857586,0.8653101774421881,99.12977034427134,0.10119511452986693,0.07316794255811233,0.8515834032936631,0.0873704638436717,0.06651757338568053,0.8580123922113103,94.34987477183003,0.09680876540751514,0.07224142691552109,0.8590958841380305,0.087198875050336,0.06633393930491396,0.8581304791563346,93.91688245532114,1.0150000000001,10.348000000000184
random,0.3410000000001219,0.040000000000190994,0.0935414464124392,0.06648606128194678,0.853573552323471,0.08767253541862369,0.0668418857788926,0.867457819984282,97.96238909878167,0.089356816065043,0.06814533091233563,0.8715594821888748,0.14603791666079083,0.11452873787489254,0.6795224047242828,0.08862674761953121,0.06761965206114152,0.8708334288729283,99.55851763806936,0.0938782069874284,0.07025821696581318,0.8811158015546218,0.08713579614152395,0.06642257850344038,0.8673608617116225,95.08001867809993,0.09060593023441528,0.06495351110676305,0.8699295353879881,0.087578335582083,0.06676353439865887,0.8670787137207286,97.2449802606444,0.9690000000000509,9.524000000000115
wclust,0.3630000000000564,0.2599999999999909,0.0784951468398688,0.06460150197409094,0.9037456387369651,0.09491091123907815,0.06743771556372218,0.8177895818835536,91.43778919217218,0.11129875054431045,0.07826405878929758,0.7826332378372881,0.1483827364990447,0.12208356629406414,0.6934472150205401,0.10812219842020981,0.07559341018331367,0.7774919180762556,97.90295878082948,0.10669900459137663,0.08546302671617516,0.8217080317670978,0.10254211213322002,0.07124386662253,0.7824966301747699,93.827736978392835,0.0962242681008092,0.07883745902565616,0.8465943829240302,0.09474154755019967,0.06748615323342941,0.8172593801941206,91.73069575922231,0.8809999999998581,8.576000000000022
sclust,0.6110000000001037,0.2540000000001328,0.08866642962482871,0.06603985286612997,0.8753533397238351,0.09445168981033837,0.071750027103737,0.8474332702869974,68.81606316593793,0.11466188846535925,0.08817289639941282,0.8085572696616411,0.18353653487193938,0.13505239489238402,0.4089680728723954,0.10640660958599907,0.08195352861901851,0.8252491391798026,95.04181347370209,0.1579325260259287,0.11572850931219755,0.5405921472295523,0.10831758453386563,0.083578458646291,0.8223102180857532,96.79076283058114,0.14729758471941945,0.10365175053681866,0.5730074802500085,0.10229531423298044,0.07795157316668612,0.8387532341385805,83.44441142760114,0.8849999999999909,7.949999999999818
sregular,0.318000000000211,0.038000000000010914,0.10077782970290762,0.07688826197795634,0.8525797634086402,0.08520879898454686,0.06578387702521052,0.8949272174068109,96.0945791059982,0.08820318729058475,0.06835656826642025,0.8988684237621494,0.12124538549552932,0.09174184104053283,0.7393924751657448,0.08759055703180038,0.0678818661800738,0.8980682371995647,99.56276266078024,0.0945064549515452,0.0714810946733512,0.8562840085903509,0.08602172085580165,0.06655299865280281,0.8964980188323376,97.46996646432058,0.0987571009822708,0.07372739350042848,0.8239065468526031,0.08704255330173823,0.06735998478805395,0.8986680522495778,98.52697711932758,0.890999999999849,8.6400000000001
wregular,0.3220000000001164,0.035000000000081855,0.0989058582746254,0.07741988833842449,0.8308730070786613,0.09311519629905,0.07181589250099919,0.8653272567841173,91.69673557753534,0.10567649700190927,0.08108730814387691,0.8641793941230156,0.134125644237887,0.1027564082595492,0.6814145127805499,0.09964368344031295,0.07683749123273048,0.86303299724657,97.28318546504224,0.10437679980373932,0.07716962093755404,0.766340955189461,0.0953277446843941,0.07352283680587506,0.8665513861235595,93.76406163772975,0.10113370694735613,0.07707196414633577,0.7873878075914211,0.09550460398935555,0.07362643084710868,0.8664328731509274,93.7725516831515,0.95900000000006,9.354000000000042
random,0.32799999999997453,0.25500000000010914,0.1038988825267227,0.0772153596361416,0.7859373833654106,0.09655362652865918,0.0749329213075675,0.8451518269851256,98.16190516619264,0.09871859351608304,0.07672880184638235,0.8516391645125445,0.15281988122125767,0.11910377160267906,0.5403610550846054,0.09701990661499572,0.07533275121984108,0.8467233640432654,98.65432780065373,0.10893367012507897,0.07948542635881033,0.763357605877402,0.09649365025602501,0.07485625339748277,0.8446116157535544,97.99634928046865,0.11205258569839986,0.08099101976670946,0.7711171249837623,0.096763807435808,0.07510672079548225,0.8458334686949135,98.37415630173622,0.9459999999999127,9.22199999999998
wclust,0.3830000000000382,0.25099999999997635,0.07873921409831872,0.06199862775211533,0.8923000483000801,0.0940169269115455,0.07196968197431385,0.8330575151016355,84.50566710531902,0.1279037270451411,0.09506289245731706,0.765323574419648,0.1343109795594507,0.10466176606677471,0.6154330775919434,0.1201723840706564,0.08885026530920268,0.7749283969244665,94.40930508978222,0.12855663471126128,0.09402351427773635,0.6573879949185579,0.11743577392796105,0.08695715437002703,0.7830297301162984,93.33106932122087,0.08867044227305075,0.07304140430095296,0.8579358441227523,0.10475201803565426,0.07864834187183452,0.8124250723616767,88.4535382264295,0.8810000000000855,8.4849999999999
sclust,0.4799999999997908,0.25,0.0737652378781108,0.0533844057454681,0.9119089377982946,0.09906340975396413,0.0754106256276791,0.8272299309322197,80.0993335314344,0.12476058495321468,0.09127461575272203,0.7459980857156282,0.11427183371846243,0.08676363509250494,0.744826087444393,0.12471875644067969,0.09114008295783808,0.7453821325822082,99.40994184318886,0.11096234339173645,0.07778831949299822,0.7592424004265462,0.1242287401854874,0.09049846145462778,0.747028960542437,97.52090673685105,0.10995022298503324,0.07928735479905115,0.7728779665416656,0.12458581829531482,0.09094010881477792,0.7442414547836916,98.98119454939084,0.8989999999998872,8.044000000000096
sregular,0.3269999999999982,0.038000000000010914,0.10059509820678583,0.07803423388008197,0.8378490349633495,0.09775734260997887,0.07367435888644092,0.8436496747091582,95.49603090376534,0.10071752238131122,0.07663303547933978,0.8566745508346517,0.12969619563815202,0.1020377324981089,0.6787672195447191,0.09953846579967368,0.07553739638201266,0.8522644938876033,98.90053911788428,0.10408276864802815,0.07623670862582481,0.7930540898342732,0.09720401779538156,0.0729718886507859,0.8402301879902518,94.09517340917773,0.10048227279747651,0.07406067827327784,0.8075960614224725,0.0982010534993095,0.07389259750978479,0.8423681829250137,95.82714267521332,0.8859999999999673,8.44900000000007
wregular,0.3220000000001164,0.035000000000081855,0.09626747800086617,0.06970684935907423,0.8433633514017232,0.09119460414431083,0.07010531576941151,0.8904404564010572,94.70645667954324,0.09980996034340635,0.07599493333674431,0.8907142908874738,0.12583527518632204,0.09435357901504994,0.6919130119011823,0.09618366947011645,0.07371590852971223,0.8916833437710885,98.73498323216029,0.10102170673551232,0.07193024654354495,0.8217909271930552,0.0937314345651628,0.07201439184821871,0.8919577842436877,97.30016555588573,0.10265580196605588,0.07017827082794811,0.7777611351310799,0.09131409859861843,0.0701041084389914,0.8915554262439068,94.48996052128878,0.9490000000000691,9.345000000000027
random,0.3209999999999127,0.03700000000003456,0.09116585303571653,0.06711082445527128,0.858003703699216,0.09575876808669793,0.07398460185986493,0.8336867746281945,98.30199091565139,0.09646194474781464,0.07477739701444391,0.8368055657499424,0.1418650370207847,0.11165532336625289,0.6499883977059647,0.09640287292749931,0.07472961247296034,0.8367559020220597,99.95754977289128,0.09545267009737524,0.06848288128466909,0.8456378322032555,0.09575704430152097,0.0741097508497053,0.8358581839440042,99.21467079848877,0.09569414452182946,0.06847020812862195,0.8394185389565254,0.095730918033836293,0.07399065737670434,0.8345225174151494,98.54395721017107,0.9250000000001819,9.020999999999958
