"","method","variate","design","number","RMSE","k","methodID","rRMSE"
"1239","knndm_caret_5k_3","AGB","clusterStrong",2,31.4955881914285,NA,1,3.32831148766036
"1240","knndm_caret_5k_3","AGB","clusterStrong",3,28.2431045253207,NA,1,-1.28657435678214
"1241","knndm_caret_5k_3","AGB","clusterStrong",4,23.602132133063,NA,1,-5.5280318268961
"1242","knndm_caret_5k_3","AGB","clusterStrong",5,27.7789832072845,NA,1,-2.61744912437638
"1243","knndm_caret_5k_3","AGB","clusterStrong",6,28.4177225071218,NA,1,-0.221841477801764
"1244","knndm_caret_5k_3","AGB","clusterStrong",7,24.8328403600352,NA,1,-4.56401275792888
"1245","knndm_caret_5k_3","AGB","clusterStrong",8,28.3307123238599,NA,1,-0.67642576450255
"1246","knndm_caret_5k_3","AGB","clusterStrong",9,30.8536316449853,NA,1,1.41529136680024
"1247","knndm_caret_5k_3","AGB","clusterStrong",10,26.1313978910572,NA,1,-3.79304721323252
"1248","knndm_caret_5k_3","AGB","clusterStrong",11,26.8294566270383,NA,1,-2.7578277760557
"1249","knndm_caret_5k_3","AGB","clusterStrong",12,22.6072880711662,NA,1,-7.66719912703995
"1250","knndm_caret_5k_3","AGB","clusterStrong",13,29.5123399028342,NA,1,1.0213888897744
"1251","knndm_caret_5k_3","AGB","clusterStrong",14,25.5984402605347,NA,1,-2.97409261972335
"1252","knndm_caret_5k_3","AGB","clusterStrong",15,24.8359279669392,NA,1,-5.23839644674418
"1253","knndm_caret_5k_3","AGB","clusterStrong",16,29.7364734219092,NA,1,0.477214721185053
"1254","knndm_caret_5k_3","AGB","clusterStrong",17,27.1295722710332,NA,1,-2.86421704275714
"1255","knndm_caret_5k_3","AGB","clusterStrong",18,27.174801387257,NA,1,-1.62371368814087
"1256","knndm_caret_5k_3","AGB","clusterStrong",19,24.9530892618831,NA,1,-4.07297460561296
"1257","knndm_caret_5k_3","AGB","clusterStrong",20,28.2957611698959,NA,1,-2.26724556486224
"1258","knndm_caret_5k_3","AGB","clusterStrong",21,29.808198946274,NA,1,0.823985049862582
"1259","knndm_caret_5k_3","AGB","clusterStrong",22,26.7769964911611,NA,1,-2.63418568966517
"1260","knndm_caret_5k_3","AGB","clusterStrong",23,30.5859660758099,NA,1,2.24536176893584
"1261","knndm_caret_5k_3","AGB","clusterStrong",24,29.0083666088963,NA,1,0.674120427970408
"1262","knndm_caret_5k_3","AGB","clusterStrong",25,29.0660530934602,NA,1,1.33145032384698
"1263","knndm_caret_5k_3","AGB","clusterStrong",26,30.9215266999942,NA,1,2.67769978306212
"1264","knndm_caret_5k_3","AGB","clusterStrong",27,28.0983810326666,NA,1,-0.824485208412703
"1265","knndm_caret_5k_3","AGB","clusterStrong",28,23.1074571054484,NA,1,-6.81670447626955
"1266","knndm_caret_5k_3","AGB","clusterStrong",29,29.1957192113905,NA,1,-0.102692509651554
"1267","knndm_caret_5k_3","AGB","clusterStrong",30,30.9757575565571,NA,1,2.11964053805271
"1268","knndm_caret_5k_3","AGB","clusterStrong",31,32.5876450549185,NA,1,3.61814835183853
"1269","knndm_caret_5k_3","AGB","clusterStrong",32,30.6046382460919,NA,1,2.32972527244987
"1270","knndm_caret_5k_3","AGB","clusterStrong",33,26.5456758592673,NA,1,-3.42357198837219
"1271","knndm_caret_5k_3","AGB","clusterStrong",34,30.0296121529623,NA,1,1.06418002820264
"1272","knndm_caret_5k_3","AGB","clusterStrong",35,26.2274556672947,NA,1,-2.9015897642387
"1273","knndm_caret_5k_3","AGB","clusterStrong",36,28.5284353612161,NA,1,-1.19700204946682
"1274","knndm_caret_5k_3","AGB","clusterStrong",37,24.6712760350604,NA,1,-4.71354281238859
"1275","knndm_caret_5k_3","AGB","clusterStrong",38,28.5977352970322,NA,1,-0.78775276809829
"1276","knndm_caret_5k_3","AGB","clusterStrong",39,32.4046204481681,NA,1,3.93142402795114
"1277","knndm_caret_5k_3","AGB","clusterStrong",40,28.159383685991,NA,1,-0.680501753438893
"1278","knndm_caret_5k_3","AGB","clusterStrong",41,27.4154670117242,NA,1,-2.1883888149445
"1279","knndm_caret_5k_3","AGB","clusterStrong",42,31.1207533685438,NA,1,2.3532990397649
"1280","knndm_caret_5k_3","AGB","clusterStrong",43,23.9591008209041,NA,1,-5.79237667558471
"1281","knndm_caret_5k_3","AGB","clusterStrong",44,33.2482379726901,NA,1,5.6812334892144
"1282","knndm_caret_5k_3","AGB","clusterStrong",45,28.4314935219461,NA,1,-0.353424186942483
"1283","knndm_caret_5k_3","AGB","clusterStrong",46,31.3247636384042,NA,1,3.09874274573001
"1284","knndm_caret_5k_3","AGB","clusterStrong",47,27.3741509848872,NA,1,-2.12368681667949
"1285","knndm_caret_5k_3","AGB","clusterStrong",48,32.2148375978788,NA,1,4.13044187456314
"1286","knndm_caret_5k_3","AGB","clusterStrong",49,24.0264359470561,NA,1,-6.76224459596751
"1287","knndm_caret_5k_3","AGB","clusterStrong",50,29.3777543250263,NA,1,0.973986686771713
"1288","knndm_caret_5k_3","AGB","clusterStrong",51,29.9024909852878,NA,1,1.40009823379146
"1289","knndm_caret_5k_3","AGB","clusterStrong",52,25.7336511942585,NA,1,-3.62169392334541
"1290","knndm_caret_5k_3","AGB","clusterStrong",53,25.2160581776187,NA,1,-4.72873549276687
"1291","knndm_caret_5k_3","AGB","clusterStrong",54,30.2747716197378,NA,1,1.62207975109524
"1292","knndm_caret_5k_3","AGB","clusterStrong",55,27.2014816048702,NA,1,-2.94305242188151
"1293","knndm_caret_5k_3","AGB","clusterStrong",56,26.9759656788861,NA,1,-2.46406306533289
"1294","knndm_caret_5k_3","AGB","clusterStrong",57,29.8031977881021,NA,1,1.4835656312139
"1295","knndm_caret_5k_3","AGB","clusterStrong",58,25.9098607808719,NA,1,-3.90066876463512
"1296","knndm_caret_5k_3","AGB","clusterStrong",59,32.0677747103583,NA,1,3.30146660168122
"1297","knndm_caret_5k_3","AGB","clusterStrong",60,22.4063452401566,NA,1,-8.62184451725046
"1298","knndm_caret_5k_3","AGB","clusterStrong",61,27.815470233504,NA,1,-1.73437119158828
"1299","knndm_caret_5k_3","AGB","clusterStrong",62,28.7015672775394,NA,1,0.430078115827119
"1300","knndm_caret_5k_3","AGB","clusterStrong",63,30.6380689108538,NA,1,2.28078569391083
"1301","knndm_caret_5k_3","AGB","clusterStrong",64,31.1208406992454,NA,1,2.75117686218039
"1302","knndm_caret_5k_3","AGB","clusterStrong",65,25.5091354628381,NA,1,-4.04936289613358
"1303","knndm_caret_5k_3","AGB","clusterStrong",66,30.0744573703541,NA,1,0.987349789440248
"1304","knndm_caret_5k_3","AGB","clusterStrong",67,26.1108613180773,NA,1,-2.78477539793758
"1305","knndm_caret_5k_3","AGB","clusterStrong",68,25.7231621404887,NA,1,-2.8617324069361
"1306","knndm_caret_5k_3","AGB","clusterStrong",69,35.3663702535063,NA,1,7.10321199675238
"1307","knndm_caret_5k_3","AGB","clusterStrong",70,28.3105067982067,NA,1,0.108925165963708
"1308","knndm_caret_5k_3","AGB","clusterStrong",71,21.5689908235632,NA,1,-8.5004296314986
"1309","knndm_caret_5k_3","AGB","clusterStrong",72,26.2997492344496,NA,1,-3.96292585114217
"1310","knndm_caret_5k_3","AGB","clusterStrong",73,27.1575563315702,NA,1,-2.43400928764376
"1311","knndm_caret_5k_3","AGB","clusterStrong",74,26.538439574226,NA,1,-4.0969119524754
"1312","knndm_caret_5k_3","AGB","clusterStrong",75,27.860176360462,NA,1,-1.15527271787787
"1313","knndm_caret_5k_3","AGB","clusterStrong",76,31.392997678674,NA,1,2.2738562852135
"1314","knndm_caret_5k_3","AGB","clusterStrong",77,29.5113509566799,NA,1,0.522689731835872
"1315","knndm_caret_5k_3","AGB","clusterStrong",78,27.4694955827253,NA,1,-1.62582301427278
"1316","knndm_caret_5k_3","AGB","clusterStrong",79,22.8470479149512,NA,1,-6.54582493452785
"1317","knndm_caret_5k_3","AGB","clusterStrong",80,28.4486568735861,NA,1,-0.977014570418199
"1318","knndm_caret_5k_3","AGB","clusterStrong",81,22.7826563707381,NA,1,-7.71709201204646
"1319","knndm_caret_5k_3","AGB","clusterStrong",82,28.288460524448,NA,1,-0.849704240451093
"1320","knndm_caret_5k_3","AGB","clusterStrong",83,25.7635556464797,NA,1,NA
"1321","knndm_caret_5k_3","AGB","clusterStrong",84,26.0098971239469,NA,1,-3.27269121921429
"1322","knndm_caret_5k_3","AGB","clusterStrong",85,32.3048692872878,NA,1,3.7221371735246
"1323","knndm_caret_5k_3","AGB","clusterStrong",86,25.9628323749163,NA,1,-3.43162233041202
"1324","knndm_caret_5k_3","AGB","clusterStrong",87,31.2510897641429,NA,1,2.68689329707711
"1325","knndm_caret_5k_3","AGB","clusterStrong",88,27.6325738017702,NA,1,-1.15580622301805
"1326","knndm_caret_5k_3","AGB","clusterStrong",89,30.4665194328194,NA,1,2.25639481524604
"1327","knndm_caret_5k_3","AGB","clusterStrong",90,29.7538095267644,NA,1,0.967483984156129
"1328","knndm_caret_5k_3","AGB","clusterStrong",91,31.0763652462027,NA,1,3.02889379603519
"1329","knndm_caret_5k_3","AGB","clusterStrong",92,24.4173579371611,NA,1,-5.7305431222996
"1330","knndm_caret_5k_3","AGB","clusterStrong",93,24.8293478978215,NA,1,-4.78999943652151
"1331","knndm_caret_5k_3","AGB","clusterStrong",94,24.9191486478558,NA,1,-5.13787839829709
"1332","knndm_caret_5k_3","AGB","clusterStrong",95,29.0483846384002,NA,1,0.360650614124882
"1333","knndm_caret_5k_3","AGB","clusterStrong",96,29.0685900901432,NA,1,0.141805886801198
"1334","knndm_caret_5k_3","AGB","clusterStrong",97,27.3823966327055,NA,1,-1.35140057038794
"1335","knndm_caret_5k_3","AGB","clusterStrong",98,27.450036992703,NA,1,-2.73309128797631
"1336","knndm_caret_5k_3","AGB","clusterStrong",99,29.1457485689938,NA,1,-0.299158944426573
"1337","knndm_caret_5k_3","AGB","clusterStrong",100,27.0540832808362,NA,1,-1.89635240631426
"1338","knndm_caret_5k_3","AGB","regular",1,27.129816740984,NA,1,0.0566926718047185
"1339","knndm_caret_5k_3","AGB","regular",2,27.5528630491872,NA,1,0.993575774333451
"1340","knndm_caret_5k_3","AGB","regular",3,27.0119172877522,NA,1,0.369251922576886
"1341","knndm_caret_5k_3","AGB","regular",4,27.8545484329373,NA,1,1.13218995193792
"1342","knndm_caret_5k_3","AGB","regular",5,27.4184174553833,NA,1,0.718846178550198
"1343","knndm_caret_5k_3","AGB","regular",6,27.0292098800566,NA,1,0.689835731238563
"1344","knndm_caret_5k_3","AGB","regular",7,26.6049741537464,NA,1,0.101804748031565
"1345","knndm_caret_5k_3","AGB","regular",8,27.4877637645529,NA,1,0.991416269295346
"1346","knndm_caret_5k_3","AGB","regular",9,26.9171437080935,NA,1,0.306746194520169
"1347","knndm_caret_5k_3","AGB","regular",10,27.2188927331595,NA,1,0.567077322233295
"1348","knndm_caret_5k_3","AGB","regular",11,27.2229955755479,NA,1,0.53006673509709
"1349","knndm_caret_5k_3","AGB","regular",12,27.2107859507258,NA,1,0.468753384178626
"1350","knndm_caret_5k_3","AGB","regular",13,26.7419062518519,NA,1,-0.0105448711040381
"1351","knndm_caret_5k_3","AGB","regular",14,27.0888832873588,NA,1,0.565700551270115
"1352","knndm_caret_5k_3","AGB","regular",15,27.8684263990889,NA,1,1.37126544904289
"1353","knndm_caret_5k_3","AGB","regular",16,26.7017588732613,NA,1,0.000923930339954637
"1354","knndm_caret_5k_3","AGB","regular",17,26.5628878853202,NA,1,-0.383671537969839
"1355","knndm_caret_5k_3","AGB","regular",18,27.173390383123,NA,1,0.360181202949857
"1356","knndm_caret_5k_3","AGB","regular",19,27.3175991829476,NA,1,0.713855867039886
"1357","knndm_caret_5k_3","AGB","regular",20,28.4141106668795,NA,1,1.48684866077074
"1358","knndm_caret_5k_3","AGB","regular",21,26.8397625611823,NA,1,-0.0351945536284788
"1359","knndm_caret_5k_3","AGB","regular",22,27.8288600926654,NA,1,1.17683429619354
"1360","knndm_caret_5k_3","AGB","regular",23,26.7532860930708,NA,1,0.145190475433473
"1361","knndm_caret_5k_3","AGB","regular",24,27.6290555237317,NA,1,0.841122918067235
"1362","knndm_caret_5k_3","AGB","regular",25,27.2412737279283,NA,1,0.751298719383392
"1363","knndm_caret_5k_3","AGB","regular",26,28.0601120880575,NA,1,1.348505736252
"1364","knndm_caret_5k_3","AGB","regular",27,26.8254601000667,NA,1,0.0909512972769626
"1365","knndm_caret_5k_3","AGB","regular",28,27.5050563434021,NA,1,0.593107148889903
"1366","knndm_caret_5k_3","AGB","regular",29,27.2219581229793,NA,1,0.720110388815467
"1367","knndm_caret_5k_3","AGB","regular",30,27.7286161063362,NA,1,1.20672130858255
"1368","knndm_caret_5k_3","AGB","regular",31,27.4198916494864,NA,1,0.904377404435497
"1369","knndm_caret_5k_3","AGB","regular",32,26.5669655520071,NA,1,0.101239808369545
"1370","knndm_caret_5k_3","AGB","regular",33,27.0303863209059,NA,1,0.595458105892064
"1371","knndm_caret_5k_3","AGB","regular",34,27.4211323975316,NA,1,0.599404805852096
"1372","knndm_caret_5k_3","AGB","regular",35,26.8990063721692,NA,1,0.311997646179218
"1373","knndm_caret_5k_3","AGB","regular",36,26.8519155680362,NA,1,0.186212458774204
"1374","knndm_caret_5k_3","AGB","regular",37,27.1806317263301,NA,1,0.661612620511679
"1375","knndm_caret_5k_3","AGB","regular",38,26.8922748805432,NA,1,0.0729654967168436
"1376","knndm_caret_5k_3","AGB","regular",39,27.460685841047,NA,1,0.948181179556183
"1377","knndm_caret_5k_3","AGB","regular",40,27.4613177474927,NA,1,0.978416100865555
"1378","knndm_caret_5k_3","AGB","regular",41,27.8705588529473,NA,1,1.07412325212641
"1379","knndm_caret_5k_3","AGB","regular",42,27.8986996037418,NA,1,1.50195910556625
"1380","knndm_caret_5k_3","AGB","regular",43,27.460685841047,NA,1,0.948181179556183
"1381","knndm_caret_5k_3","AGB","regular",44,26.5859722357054,NA,1,-0.255863303082783
"1382","knndm_caret_5k_3","AGB","regular",45,27.2155155494849,NA,1,0.266322515829145
"1383","knndm_caret_5k_3","AGB","regular",46,27.4095563712509,NA,1,0.628667425155001
"1384","knndm_caret_5k_3","AGB","regular",47,27.91270077726,NA,1,1.56705981667823
"1385","knndm_caret_5k_3","AGB","regular",48,27.098219581466,NA,1,0.273575523384835
"1386","knndm_caret_5k_3","AGB","regular",49,27.1165187486144,NA,1,0.34591342985598
"1387","knndm_caret_5k_3","AGB","regular",50,27.2961447554814,NA,1,0.594940957019695
"1388","knndm_caret_5k_3","AGB","regular",51,27.2801411900973,NA,1,0.667662465873043
"1389","knndm_caret_5k_3","AGB","regular",52,27.0153235317141,NA,1,0.633710820025311
"1390","knndm_caret_5k_3","AGB","regular",53,27.0133236157982,NA,1,0.490047838609051
"1391","knndm_caret_5k_3","AGB","regular",54,27.5233536157694,NA,1,0.821724368038954
"1392","knndm_caret_5k_3","AGB","regular",55,27.4777959869964,NA,1,0.816844406093484
"1393","knndm_caret_5k_3","AGB","regular",56,27.133880325935,NA,1,0.658778147941067
"1394","knndm_caret_5k_3","AGB","regular",57,27.4152539667565,NA,1,1.06154025383149
"1395","knndm_caret_5k_3","AGB","regular",58,27.1053700835905,NA,1,0.430259591667156
"1396","knndm_caret_5k_3","AGB","regular",59,27.7140874058206,NA,1,0.85192126912068
"1397","knndm_caret_5k_3","AGB","regular",60,26.9722699660991,NA,1,0.296251091819595
"1398","knndm_caret_5k_3","AGB","regular",61,26.7689509778154,NA,1,0.120026069972774
"1399","knndm_caret_5k_3","AGB","regular",62,27.6198140994534,NA,1,0.929487674250286
"1400","knndm_caret_5k_3","AGB","regular",63,27.2134879940279,NA,1,0.484980530498003
"1401","knndm_caret_5k_3","AGB","regular",64,26.9286904506937,NA,1,0.250651808439923
"1402","knndm_caret_5k_3","AGB","regular",65,27.4738748586588,NA,1,0.749632913260662
"1403","knndm_caret_5k_3","AGB","regular",66,27.8167864247891,NA,1,1.34895219355298
"1404","knndm_caret_5k_3","AGB","regular",67,26.756854443385,NA,1,0.151765415525428
"1405","knndm_caret_5k_3","AGB","regular",68,27.8201368869278,NA,1,1.12922082883007
"1406","knndm_caret_5k_3","AGB","regular",69,27.7099433671275,NA,1,0.963331969811705
"1407","knndm_caret_5k_3","AGB","regular",70,27.550329887772,NA,1,0.685757061463072
"1408","knndm_caret_5k_3","AGB","regular",71,27.5208918634166,NA,1,0.681340860999136
"1409","knndm_caret_5k_3","AGB","regular",72,27.4454604887887,NA,1,0.919620332851327
"1410","knndm_caret_5k_3","AGB","regular",73,27.0502927734324,NA,1,0.114473736973121
"1411","knndm_caret_5k_3","AGB","regular",74,27.3036487689755,NA,1,0.735538284835322
"1412","knndm_caret_5k_3","AGB","regular",75,27.0675270829385,NA,1,0.468275955197004
"1413","knndm_caret_5k_3","AGB","regular",76,27.5797612314764,NA,1,1.0552001442337
"1414","knndm_caret_5k_3","AGB","regular",77,27.1842583408245,NA,1,0.331967182781433
"1415","knndm_caret_5k_3","AGB","regular",78,27.5282650337016,NA,1,1.12358583684668
"1416","knndm_caret_5k_3","AGB","regular",79,27.265663864096,NA,1,0.763007581096783
"1417","knndm_caret_5k_3","AGB","regular",80,27.3020940687725,NA,1,0.415655601495022
"1418","knndm_caret_5k_3","AGB","regular",81,27.0564617241791,NA,1,0.443375659545062
"1419","knndm_caret_5k_3","AGB","regular",82,27.9393501683784,NA,1,1.30864230989216
"1420","knndm_caret_5k_3","AGB","regular",83,27.2190106909449,NA,1,0.391569819748497
"1421","knndm_caret_5k_3","AGB","regular",84,27.0841108810725,NA,1,0.181453703841193
"1422","knndm_caret_5k_3","AGB","regular",85,27.7007483925796,NA,1,1.23261186536518
"1423","knndm_caret_5k_3","AGB","regular",86,27.5336614399838,NA,1,0.919126727390378
"1424","knndm_caret_5k_3","AGB","regular",87,27.1151092618931,NA,1,0.287521704965052
"1425","knndm_caret_5k_3","AGB","regular",88,27.0378876410447,NA,1,0.308528085991462
"1426","knndm_caret_5k_3","AGB","regular",89,26.9286904506937,NA,1,0.250651808439923
"1427","knndm_caret_5k_3","AGB","regular",90,27.4038181097065,NA,1,0.700933971427101
"1428","knndm_caret_5k_3","AGB","regular",91,27.4016411743289,NA,1,1.00528129293135
"1429","knndm_caret_5k_3","AGB","regular",92,26.9905637159295,NA,1,0.127334249467829
"1430","knndm_caret_5k_3","AGB","regular",93,26.7884968797082,NA,1,0.0249262343085164
"1431","knndm_caret_5k_3","AGB","regular",94,27.1194006882879,NA,1,0.293697762875649
"1432","knndm_caret_5k_3","AGB","regular",95,27.2373976473096,NA,1,0.579831991509987
"1433","knndm_caret_5k_3","AGB","regular",96,27.3287348271169,NA,1,0.585168376643573
"1434","knndm_caret_5k_3","AGB","regular",97,27.3192024434177,NA,1,0.434300146096259
"1435","knndm_caret_5k_3","AGB","regular",98,27.6704821451857,NA,1,1.06592166255297
"1436","knndm_caret_5k_3","AGB","regular",99,26.8502714014724,NA,1,0.326728324031638
"1437","knndm_caret_5k_3","AGB","regular",100,27.5602250526048,NA,1,1.18693694125328
"1438","knndm_caret_5k_3","AGB","simpleRandom",1,26.6822100050747,NA,1,-0.112956449287214
"1439","knndm_caret_5k_3","AGB","simpleRandom",2,26.6058298124664,NA,1,-0.347147633212874
"1440","knndm_caret_5k_3","AGB","simpleRandom",3,26.7490779535455,NA,1,0.257881652246486
"1441","knndm_caret_5k_3","AGB","simpleRandom",4,27.351205977026,NA,1,0.627066056466084
"1442","knndm_caret_5k_3","AGB","simpleRandom",5,26.7635931912983,NA,1,-0.144171695787755
"1443","knndm_caret_5k_3","AGB","simpleRandom",6,27.7528397137044,NA,1,0.670325007272442
"1444","knndm_caret_5k_3","AGB","simpleRandom",7,27.3050944714786,NA,1,0.643415401789103
"1445","knndm_caret_5k_3","AGB","simpleRandom",8,27.3422900352391,NA,1,0.730986840715026
"1446","knndm_caret_5k_3","AGB","simpleRandom",9,26.5158682468119,NA,1,-0.199475080385476
"1447","knndm_caret_5k_3","AGB","simpleRandom",10,26.8899118148616,NA,1,0.145638803879653
"1448","knndm_caret_5k_3","AGB","simpleRandom",11,26.3477378959026,NA,1,-0.626636659909391
"1449","knndm_caret_5k_3","AGB","simpleRandom",12,26.9551073893354,NA,1,-0.396020042554248
"1450","knndm_caret_5k_3","AGB","simpleRandom",13,26.6830971906488,NA,1,-0.0247344289145737
"1451","knndm_caret_5k_3","AGB","simpleRandom",14,27.2444751506642,NA,1,0.544328124307636
"1452","knndm_caret_5k_3","AGB","simpleRandom",15,26.8375376949389,NA,1,-0.313728192157999
"1453","knndm_caret_5k_3","AGB","simpleRandom",16,26.6792594234742,NA,1,-0.318675371034324
"1454","knndm_caret_5k_3","AGB","simpleRandom",17,26.8141925911424,NA,1,-0.1624219519876
"1455","knndm_caret_5k_3","AGB","simpleRandom",18,26.7858693360895,NA,1,0.0259390698288584
"1456","knndm_caret_5k_3","AGB","simpleRandom",19,27.9408009335092,NA,1,0.818178699198668
"1457","knndm_caret_5k_3","AGB","simpleRandom",20,26.4469563678965,NA,1,-0.688086119931285
"1458","knndm_caret_5k_3","AGB","simpleRandom",21,26.3445898953638,NA,1,-0.383455173124638
"1459","knndm_caret_5k_3","AGB","simpleRandom",22,26.2698157412334,NA,1,-0.516005945811202
"1460","knndm_caret_5k_3","AGB","simpleRandom",23,28.7277608369251,NA,1,2.32458540942374
"1461","knndm_caret_5k_3","AGB","simpleRandom",24,26.9991277128405,NA,1,0.124641685246328
"1462","knndm_caret_5k_3","AGB","simpleRandom",25,27.8433273595628,NA,1,1.44480834974631
"1463","knndm_caret_5k_3","AGB","simpleRandom",26,27.121082452909,NA,1,0.702452395125508
"1464","knndm_caret_5k_3","AGB","simpleRandom",27,27.2285561636188,NA,1,0.493231497612431
"1465","knndm_caret_5k_3","AGB","simpleRandom",28,26.271706061055,NA,1,-0.731342219547042
"1466","knndm_caret_5k_3","AGB","simpleRandom",29,27.775569848647,NA,1,1.1338758931604
"1467","knndm_caret_5k_3","AGB","simpleRandom",30,27.3945509163562,NA,1,0.802590836242253
"1468","knndm_caret_5k_3","AGB","simpleRandom",31,26.5784866589162,NA,1,-0.317152260848495
"1469","knndm_caret_5k_3","AGB","simpleRandom",32,27.1395853989537,NA,1,0.329300898716717
"1470","knndm_caret_5k_3","AGB","simpleRandom",33,27.2045891763694,NA,1,0.420973646327401
"1471","knndm_caret_5k_3","AGB","simpleRandom",34,27.4577448885303,NA,1,0.752346285061687
"1472","knndm_caret_5k_3","AGB","simpleRandom",35,27.1083453368283,NA,1,0.257463361706144
"1473","knndm_caret_5k_3","AGB","simpleRandom",36,28.0959725312174,NA,1,1.5311840476571
"1474","knndm_caret_5k_3","AGB","simpleRandom",37,27.3976354404361,NA,1,0.779758964018864
"1475","knndm_caret_5k_3","AGB","simpleRandom",38,28.2612985640984,NA,1,1.66998099312708
"1476","knndm_caret_5k_3","AGB","simpleRandom",39,27.5587595290851,NA,1,0.905245278139667
"1477","knndm_caret_5k_3","AGB","simpleRandom",40,26.8252593912064,NA,1,0.136866566585752
"1478","knndm_caret_5k_3","AGB","simpleRandom",41,26.5423922327519,NA,1,-0.0106051007634811
"1479","knndm_caret_5k_3","AGB","simpleRandom",42,27.0418854708534,NA,1,0.314115126881067
"1480","knndm_caret_5k_3","AGB","simpleRandom",43,27.6279843886576,NA,1,0.841544919314892
"1481","knndm_caret_5k_3","AGB","simpleRandom",44,27.2775829188628,NA,1,1.02283795354647
"1482","knndm_caret_5k_3","AGB","simpleRandom",45,27.1685198208458,NA,1,0.367436744842855
"1483","knndm_caret_5k_3","AGB","simpleRandom",46,27.3944275374454,NA,1,0.452218652643115
"1484","knndm_caret_5k_3","AGB","simpleRandom",47,27.7538046783089,NA,1,0.831663495632778
"1485","knndm_caret_5k_3","AGB","simpleRandom",48,27.6321136018795,NA,1,0.549024781859238
"1486","knndm_caret_5k_3","AGB","simpleRandom",49,26.3690959711059,NA,1,-0.296437765634394
"1487","knndm_caret_5k_3","AGB","simpleRandom",50,27.2224900944944,NA,1,0.291089313950025
"1488","knndm_caret_5k_3","AGB","simpleRandom",51,27.2786142044968,NA,1,0.0795421559143108
"1489","knndm_caret_5k_3","AGB","simpleRandom",52,26.0192938817471,NA,1,-0.699002625237696
"1490","knndm_caret_5k_3","AGB","simpleRandom",53,26.6668168209863,NA,1,-0.0193378423579951
"1491","knndm_caret_5k_3","AGB","simpleRandom",54,26.8948464323396,NA,1,0.157460903460766
"1492","knndm_caret_5k_3","AGB","simpleRandom",55,27.2255842155339,NA,1,0.234904561667374
"1493","knndm_caret_5k_3","AGB","simpleRandom",56,27.4294848531934,NA,1,0.654207976714709
"1494","knndm_caret_5k_3","AGB","simpleRandom",57,26.5859184562565,NA,1,-0.577645528456067
"1495","knndm_caret_5k_3","AGB","simpleRandom",58,27.2922984528972,NA,1,0.265573100009455
"1496","knndm_caret_5k_3","AGB","simpleRandom",59,27.2655359562824,NA,1,0.581023365465775
"1497","knndm_caret_5k_3","AGB","simpleRandom",60,26.6168583033289,NA,1,-0.52945682119681
"1498","knndm_caret_5k_3","AGB","simpleRandom",61,26.3843530733987,NA,1,-0.331511212897027
"1499","knndm_caret_5k_3","AGB","simpleRandom",62,27.3631544984849,NA,1,0.529843018349489
"1500","knndm_caret_5k_3","AGB","simpleRandom",63,26.2519194414311,NA,1,-0.949360509420309
"1501","knndm_caret_5k_3","AGB","simpleRandom",64,27.7235903858722,NA,1,1.11955462805355
"1502","knndm_caret_5k_3","AGB","simpleRandom",65,26.6911303944902,NA,1,-0.189527769541321
"1503","knndm_caret_5k_3","AGB","simpleRandom",66,26.9990044591298,NA,1,0.595465103557785
"1504","knndm_caret_5k_3","AGB","simpleRandom",67,26.7335231101642,NA,1,-0.175564805965706
"1505","knndm_caret_5k_3","AGB","simpleRandom",68,26.6659842341638,NA,1,-0.564528264386354
"1506","knndm_caret_5k_3","AGB","simpleRandom",69,26.8281129982514,NA,1,-0.139150042265719
"1507","knndm_caret_5k_3","AGB","simpleRandom",70,26.9119719663155,NA,1,0.125139672713168
"1508","knndm_caret_5k_3","AGB","simpleRandom",71,26.7363546061796,NA,1,-0.0347775083516133
"1509","knndm_caret_5k_3","AGB","simpleRandom",72,26.5043939441749,NA,1,-0.350195190304042
"1510","knndm_caret_5k_3","AGB","simpleRandom",73,27.0951352078839,NA,1,0.257093585973397
"1511","knndm_caret_5k_3","AGB","simpleRandom",74,27.26488184716,NA,1,0.314735184200199
"1512","knndm_caret_5k_3","AGB","simpleRandom",75,27.1023704661066,NA,1,0.229375514902348
"1513","knndm_caret_5k_3","AGB","simpleRandom",76,26.8940055819291,NA,1,0.165124276994725
"1514","knndm_caret_5k_3","AGB","simpleRandom",77,27.2318849226956,NA,1,0.49746621063591
"1515","knndm_caret_5k_3","AGB","simpleRandom",78,26.3958383278838,NA,1,-0.33873310085449
"1516","knndm_caret_5k_3","AGB","simpleRandom",79,27.4329509870512,NA,1,0.922597879205753
"1517","knndm_caret_5k_3","AGB","simpleRandom",80,26.9615036916576,NA,1,0.542069847265665
"1518","knndm_caret_5k_3","AGB","simpleRandom",81,26.8371599673819,NA,1,-0.0418733657420596
"1519","knndm_caret_5k_3","AGB","simpleRandom",82,26.8738741916404,NA,1,0.0290988385533915
"1520","knndm_caret_5k_3","AGB","simpleRandom",83,26.3600629171068,NA,1,-0.474214957610599
"1521","knndm_caret_5k_3","AGB","simpleRandom",84,26.4223058018166,NA,1,-0.533813828421891
"1522","knndm_caret_5k_3","AGB","simpleRandom",85,26.418458710629,NA,1,-0.476795420831106
"1523","knndm_caret_5k_3","AGB","simpleRandom",86,26.8673119066005,NA,1,-0.131637564646976
